Document group,Document name,Segment,Author,Creation date,Area,Coverage %,sentiment
FAO,FAO_30_2018_Eval,"ocal communities to reduce a high rate of poverty through the promotion of local  
sustainable development based on the conservation of high micro watersheds and their  
environmental services as well as the protection of endemic species",Vytas,02.07.2020 15:47:05,235,0.06971,positive
FAO,FAO_30_2018_Eval,Effectiveness rating: Moderately satisfactory,Vytas,02.07.2020 15:47:05,45,0.013349,positive
FAO,FAO_30_2018_Eval,"The Project managed to achieve the specific objectives established with regard to its three  
components. In particular, the fulfilment of the following expected outcomes was verified:",Vytas,02.07.2020 15:47:05,183,0.054285,positive
FAO,FAO_30_2018_Eval,"The OPIM showed that it is a feasible mechanism for the execution of projects funded by  
GEF by a national entity and that it can capture and execute more co-funding than expected 
in the ProDoc",Vytas,02.07.2020 15:47:05,194,0.057548,positive
FAO,FAO_30_2018_Eval,Inclusiveness rating: Satisfactory15,Vytas,02.07.2020 15:47:05,36,0.010679,positive
FAO,FAO_30_2018_Eval,"The Project managed to actively involve a high number of stakeholders and local  
communities.",Vytas,02.07.2020 15:47:05,93,0.027587,positive
FAO,FAO_30_2018_Eval,Gender rating: Satisfactory,Vytas,02.07.2020 15:47:05,27,0.008009,positive
FAO,FAO_30_2018_Eval,"The evaluation was satisfied that the Project had integrated a gender focus. For example, the  
women interviewed stated that they played an important role in the Project - taking into  
consideration that the majority are the heads of their families due to the high migration of  
men in the area of intervention.",Vytas,02.07.2020 15:47:05,311,0.092254,positive
FAO,FAO_30_2018_Eval,Sustainability rating: Moderately likely,Vytas,02.07.2020 15:47:05,40,0.011865,positive
FAO,FAO_30_2018_Eval,"The evaluation found that the sustainability perspectives of some activities are favourable  
given that, on the one hand, the prefecture has extended the contracts of three of the OPIM  
professionals to continue the Project's priority objectives within the structure of the GADPCH,  
and on the other hand, the application of the management plans and the application of the  
payments for environmental services, in the parish DAGs of Quimiag and Candelaria, have  
achieved co-financing agreements and tie in with the activities to be promoted under the  
""Biophysical Component"" (3.2 of the LUDP).",Vytas,02.07.2020 15:47:05,595,0.176499,positive
FAO,FAO_30_2018_Eval,"The general conclusion is that the Project was necessary for the GADPCH and local  
communitie",Vytas,02.07.2020 15:47:05,93,0.027587,positive
FAO,FAO_30_2018_Eval,"The Project showed significant coherence with different levels of  
stakeholders at national and international level.",Vytas,02.07.2020 15:47:05,116,0.03441,positive
FAO,FAO_30_2018_Eval,"he OPIM showed that it is a management approach that can execute  
GEF funds in a decentralized manner in the subnational institutional infrastructure and convert its  
funds into the outcomes and tangible changes expected in the ProDoc.",Vytas,02.07.2020 15:47:05,235,0.06971,positive
FAO,FAO_30_2018_Eval,"The Project managed to generate favourable conditions for the  
sustainability of some outcomes, such as the preparation of a legal framework in line with the  
protection of the paramo (so far one ordinance was approved at cantonal level, as well as several  
parish resolutions), the handling of vicuñas, the creation of capacities that enable better  
management of camelids, and the construction of rural infrastructure encouraged the community  
organization to take charge of the management of its micro watersheds.",Vytas,02.07.2020 15:47:05,516,0.153065,positive
FAO,FAO_31_2019_Eval,"The project logic in terms of technical approach was strong, drawing from 
internationally accepted standard practices. However, stakeholders interviewed  
largely acknowledged the ambitiousness of the project’s environmental and  
development objectives.",Vytas,02.07.2020 15:47:05,118,0.079296,positive
FAO,FAO_31_2019_Eval,"In Ghana, relevant stakeholders carried out key project activities.",Vytas,02.07.2020 15:46:44,67,0.045024,positive
FAO,FAO_31_2019_Eval,"he project even  
managed to compensate for limited resources by partnering with institutions  
having capacity in similar relevant areas as the project, including the International  
Institute of Tropical Agriculture to work on the alternative livelihoods aspect.",Vytas,02.07.2020 15:46:44,261,0.175391,positive
FAO,FAO_31_2019_Eval,"More than 200 000 trees were  
planted, awareness generated in the communities, and some capacity developed in  
communities and governmental institutions for conservation development actions.  
Importantly, the project supported the development of synergies and collaboration  
between stakeholders from the two countries. This gain became a lesson learned  
for future projects showing that trans-frontier collaboration must be promoted at  
all levels, including the highest level, in each country. Stakeholders should share a  
vision and work in synergy towards a common goal.",Vytas,02.07.2020 15:46:44,574,0.385727,positive
FAO,FAO_31_2019_Eval,"Exchange visits between stakeholders of the two  
countries resulted in mutual inspiration. The trainings on conservation techniques  
and issues related to human-wildlife conflict adequately targeted beneficiaries and  
were well received – the average satisfaction score was 3.6 out 4 among community  
members.",Vytas,02.07.2020 15:46:44,309,0.207647,positive
FAO,FAO_31_2019_Eval,"The project managed to engage stakeholders in the issues of  
conservation and forest and wildlife protection, and the evaluation recommends  
immediate actions to continue current work as well as plans to scale up activities to  
preserve important gains achieved.",Vytas,02.07.2020 15:46:44,262,0.176063,positive
FAO,FAO_31_2019_Eval,"Relevant transfer of capacity was more successful in  
Ghana than in Côte d’Ivoire.",Vytas,02.07.2020 15:46:44,82,0.055104,positive
FAO,FAO_31_2019_Eval,"Most  
activities suggested in the project document were implemented",Vytas,02.07.2020 15:47:05,67,0.045024,positive
FAO,FAO_31_2019_Eval,"Conservation Alliance, the primary executing partner for both countries and based  
in Ghana, was a coherent and efficient partner for the Ghanaian side of the project.",Vytas,02.07.2020 15:47:05,167,0.112224,positive
FAO,FAO_31_2019_Eval,"The project did produce short-term results, and these results show signs of  
sustainability and potential for long-term impact.",Vytas,02.07.2020 15:47:05,127,0.085344,positive
FAO,FAO_31_2019_Eval,"Capacity development, primarily at community level, represents another  
achievement of the project.",Vytas,02.07.2020 15:47:05,99,0.066528,positive
FAO,FAO_31_2019_Eval,"Despite the delays and limited tangible results of the project, most stakeholders  
expressed high levels of satisfaction with the project given achievements despite  
limited resources.",Vytas,02.07.2020 15:47:05,184,0.123648,positive
FAO,FAO_31_2019_Eval,"Project design was appropriate in terms of logic and  
coherent Theory of Change,",Vytas,02.07.2020 15:47:05,80,0.05376,positive
FAO,FAO_31_2019_Eval,"he project has affected some change in  
communities, including capacity building among communities and ecosystem  
restoration and protection,",Vytas,02.07.2020 15:47:05,141,0.094752,positive
FAO,FAO_31_2019_Eval,"Project management was more  
appropriate and effective in Ghana",Vytas,02.07.2020 15:47:05,63,0.042336,positive
FAO,FAO_31_2019_Eval,"The partnership strategy of the project consisted in  
identifying and involving all major stakeholders for informed decision-making and  
efficient implementation.",Vytas,02.07.2020 15:47:05,162,0.108864,positive
FAO,FAO_31_2019_Eval,Some results of the project are sustainable,Vytas,02.07.2020 15:47:05,43,0.028896,positive
FAO,FAO_32_2018_Eval,"SBP established water user associations (WUA) and progressed the Government’s  
policy for creation of an IWRM governance structure as a means to decentralize  
water regulation and support local development. The project was relevant to FAO’s  
country programme and the objectives of the Government of the Netherlands in  
Yemen aimed at sustainable groundwater usage and resilient livelihoods.",Vytas,02.07.2020 15:46:44,391,0.254778,positive
FAO,FAO_32_2018_Eval,B,Vytas,02.07.2020 15:46:44,1,6.52e-4,positive
FAO,FAO_32_2018_Eval,"contributed to FAO’s Strategic Objective 2 through productivity enhancement,  
sustainable food systems, investment in rural infrastructure; empowerment of  
women; improved water efficiency and sustainable use of natural resources. The  
project also supported the FAO-managed Regional Initiative on Water Scarcity in  
Near East and North Africa.",Vytas,02.07.2020 15:46:44,344,0.224152,positive
